Traceback (most recent call last):
  File "/home/ubuntu/clawd/scripts/email_notify_daemon.py", line 32, in <module>
    logging.FileHandler(LOG_FILE),
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/logging/__init__.py", line 1231, in __init__
    StreamHandler.__init__(self, self._open())
                                 ^^^^^^^^^^^^
  File "/usr/lib/python3.12/logging/__init__.py", line 1263, in _open
    return open_func(self.baseFilename, self.mode,
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
PermissionError: [Errno 13] Permission denied: '/home/ubuntu/clawd/logs/email_daemon.log'
2026-03-19 04:53:36,871 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 04:53:36,871 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 04:55:37,136 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 04:55:37,136 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 04:55:37,194 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 04:55:37,194 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 04:57:37,435 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 04:57:37,435 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 04:57:37,493 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 04:57:37,493 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 04:59:37,748 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 04:59:37,748 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 04:59:37,806 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 04:59:37,806 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:01:38,066 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:01:38,066 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:01:38,127 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:01:38,127 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:03:38,385 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:03:38,385 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:03:38,446 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:03:38,446 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:05:38,693 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:05:38,693 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:05:38,749 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:05:38,749 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:07:38,997 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:07:38,997 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:07:39,055 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:07:39,055 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:09:39,313 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:09:39,313 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:09:39,370 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:09:39,370 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:11:39,619 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:11:39,619 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:11:39,677 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:11:39,677 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:13:39,934 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:13:39,934 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:13:40,006 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:13:40,006 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:15:40,261 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:15:40,261 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:15:40,338 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:15:40,338 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:17:40,605 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:17:40,605 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:17:40,664 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:17:40,664 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:19:40,918 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:19:40,918 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:19:40,977 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:19:40,977 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:21:41,217 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:21:41,217 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:21:41,302 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:21:41,302 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:23:41,568 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:23:41,568 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:23:41,628 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:23:41,628 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:25:41,890 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:25:41,890 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:25:41,953 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:25:41,953 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:27:42,209 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:27:42,209 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:27:42,269 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:27:42,269 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:29:42,535 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:29:42,535 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:29:42,595 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:29:42,595 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:31:42,851 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:31:42,851 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:31:42,912 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:31:42,912 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:33:43,162 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:33:43,162 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:33:43,222 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:33:43,222 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:35:43,488 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:35:43,488 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:35:43,547 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:35:43,547 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:37:43,804 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:37:43,804 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:37:43,864 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:37:43,864 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:39:44,123 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:39:44,123 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:39:44,182 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:39:44,182 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:41:44,450 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:41:44,450 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:41:44,509 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:41:44,509 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:43:44,756 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:43:44,756 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:43:44,815 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:43:44,815 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:45:45,072 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:45:45,072 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:45:45,131 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:45:45,131 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:47:45,390 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:47:45,390 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:47:45,485 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:47:45,485 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:49:45,747 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:49:45,747 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:49:45,806 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:49:45,806 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:51:46,076 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:51:46,076 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:51:46,137 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:51:46,137 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:53:46,384 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:53:46,384 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:53:46,439 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:53:46,439 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:55:46,690 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:55:46,690 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:55:46,750 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:55:46,750 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:57:47,018 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:57:47,018 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:57:47,092 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:57:47,092 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:59:47,357 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:59:47,357 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 05:59:47,439 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 05:59:47,439 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:01:47,707 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:01:47,707 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:01:47,773 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:01:47,773 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:03:48,036 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:03:48,036 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:03:48,096 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:03:48,096 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:05:48,347 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:05:48,347 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:05:48,405 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:05:48,405 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:07:48,690 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:07:48,690 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:07:48,754 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:07:48,754 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:09:49,011 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:09:49,011 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:09:49,082 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:09:49,082 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:11:49,343 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:11:49,343 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:11:49,400 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:11:49,400 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:13:49,661 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:13:49,661 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:13:49,722 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:13:49,722 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:15:49,963 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:15:49,963 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:15:50,026 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:15:50,026 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:17:50,288 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:17:50,288 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:17:50,350 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:17:50,350 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:19:50,598 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:19:50,598 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:19:50,663 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:19:50,663 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:21:50,926 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:21:50,926 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:21:50,993 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:21:50,993 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:23:51,251 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:23:51,251 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:23:51,309 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:23:51,309 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:25:51,568 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:25:51,568 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:25:51,626 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:25:51,626 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:27:51,876 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:27:51,876 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:27:51,935 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:27:51,935 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:29:52,191 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:29:52,191 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:29:52,247 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:29:52,247 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:31:52,517 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:31:52,517 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:31:52,579 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:31:52,579 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:33:52,830 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:33:52,830 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:33:52,889 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:33:52,889 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:35:53,146 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:35:53,146 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:35:53,206 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:35:53,206 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:37:53,462 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:37:53,462 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:37:53,518 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:37:53,518 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:39:53,785 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:39:53,785 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:39:53,846 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:39:53,846 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:41:54,103 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:41:54,103 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:41:54,162 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:41:54,162 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:43:54,410 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:43:54,410 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:43:54,469 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:43:54,469 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:45:54,729 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:45:54,729 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:45:54,791 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:45:54,791 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:47:55,050 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:47:55,050 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:47:55,108 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:47:55,108 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:49:55,365 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:49:55,365 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:49:55,425 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:49:55,425 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:51:55,685 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:51:55,685 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:51:55,743 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:51:55,743 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:53:56,062 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:53:56,062 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:53:56,122 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:53:56,122 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:55:56,382 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:55:56,382 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:55:56,439 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:55:56,439 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:57:56,696 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:57:56,696 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:57:56,755 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:57:56,755 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:59:57,022 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:59:57,022 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 06:59:57,078 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 06:59:57,078 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:01:57,318 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:01:57,318 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:01:57,380 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:01:57,380 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:03:57,632 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:03:57,632 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:03:57,686 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:03:57,686 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:05:57,952 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:05:57,952 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:05:58,012 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:05:58,012 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:07:58,322 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:07:58,322 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:07:58,378 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:07:58,378 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:09:58,644 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:09:58,644 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:09:58,703 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:09:58,703 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:11:58,961 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:11:58,961 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:11:59,023 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:11:59,023 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:13:59,300 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:13:59,300 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:13:59,357 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:13:59,357 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:15:59,615 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:15:59,615 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:15:59,676 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:15:59,676 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:17:59,952 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:17:59,952 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:18:00,011 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:18:00,011 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:20:00,264 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:20:00,264 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:20:00,355 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:20:00,355 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:22:00,624 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:22:00,624 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:22:00,684 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:22:00,684 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:24:00,956 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:24:00,956 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:24:01,015 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:24:01,015 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:26:01,284 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:26:01,284 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:26:01,342 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:26:01,342 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:28:01,619 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:28:01,619 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:28:01,679 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:28:01,679 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:30:01,935 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:30:01,935 - INFO - file_cache is only supported with oauth2client<4.0.0
2026-03-19 07:30:01,995 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
2026-03-19 07:30:01,995 - INFO - Refreshing credentials due to a 401 response. Attempt 1/2.
